plotname,numpols,ttd,numtips,numnodes,collessmet,sackinmet,gamma,mntd,mpd
PD00412,1,8510.53992459743,34,29,0.41310040770849,0.351815313226782,-5.62815214839989,299.834848617647,522.148624151515
PD00414,1,10933.9952381492,28,23,0.140869867527598,0.0742293506386927,-4.49868033935914,280.658809535714,516.991017174603
PD00417,1,8258.77201967884,34,32,0.560159231237901,0.381227077932664,-4.28693013340062,242.044526117647,518.056108192513
PD00418,5,10984.6126221066,53,41,1.57960187115877,1.32013851369944,-5.37118741174783,232.226268471698,520.45648301016
PD00419,2,9239.83747776633,27,24,0.449724284185245,0.328197604606947,-3.92000535113602,227.789175148148,482.657138364672
PD00421,1,11542.8269009933,27,25,1.11639095085191,0.772642049051391,-2.96277713334793,229.611490259259,494.901115737892
PD00423,1,9457.75999369065,35,31,0.274869173356246,0.306437161966277,-4.88538431556119,264.080802342857,521.42358669916
PD00424,1,9901.83828078117,39,36,1.68313910519953,1.41599084520417,-4.22878121728967,238.959431512821,510.906108407557
PD00425,1,11267.9070647424,24,22,0.646211023545333,0.65641697782632,-3.54199200113834,279.973289333333,529.011571927536
PD00426,1,8545.96789731801,27,24,-0.216942382481421,-0.190320913911572,-4.76550110694036,298.057237074074,521.957884735043
PD00427,2,11192.2776625641,23,20,-0.541301825803987,-0.338148239564985,-4.10056300863868,304.464418304348,517.436590719368
PD00428,3,12168.5904682043,36,28,0.782412582103836,0.789770495299611,-4.81062598826425,272.947701166667,518.801951760317
PD00429,3,12275.4075067819,33,28,0.286090625760131,0.125433851551202,-3.70911558751092,218.922291727273,509.192761378788
PD00430,4,13104.232525126,39,29,0.631857053917478,0.569836999050325,-4.56576208496829,260.803879307692,529.863386218624
PD00431,3,10413.6297932666,40,33,1.10205206644601,0.867913922127248,-5.63321569598594,295.43157445,530.238734820513
PD00432,3,13153.7646451549,28,23,0.498012724670455,0.502800779210121,-3.98579761186749,266.451535285714,515.421884981482
PD00433,1,9712.8511492848,32,28,1.65019561776022,1.50800960912696,-4.7449956240129,302.65166228125,533.475121372984
PD00434,2,11593.5176368518,35,28,1.24629774478482,1.27786573339485,-4.6057652513172,261.221122885714,528.199056265546
PD00435,2,11711.9002140484,33,29,0.831545171214677,0.731494457611808,-3.8813287989838,266.490780151515,525.758648594697
PD00436,2,10727.7128768002,31,26,0.133557219300605,0.203574125255992,-4.54060913352018,268.529999612903,514.315130047312
PD00438,2,10638.6324562795,16,13,0.468342798320164,0.238542013542014,-3.27753904525229,280.7553000625,497.595321083333
PD00439,3,10440.7837028307,40,33,1.25205206644601,1.11791392212725,-5.37503396120454,293.784494925,524.675585011538
PD00441,3,16866.9237707321,35,26,0.732012030499103,0.706437161966277,-4.01995933469447,273.579381685714,513.19423447395
PD00442,1,10201.6417350571,16,14,0.218342798320164,-0.0114579864579865,-3.21259926650609,284.006005125,504.539524866667
PD00443,4,12133.5041345261,40,30,0.877052066446009,0.792913922127248,-5.25981728425085,264.196410975,524.40872745
PD00445,5,13250.3340761256,42,30,1.44969047370515,1.56080010098904,-4.70325885294456,271.247502666667,511.50194783856
PD00446,3,16729.513147873,42,30,0.949690473705148,0.917942958131895,-3.77976603935074,228.303624333333,509.923002684088
PD00447,1,12016.8703817993,12,10,-0.535641795894722,-0.373088023088023,-3.19943464393355,307.716465,509.450953681818
PH 003,4,10385.802631588,26,20,0.742450367153847,0.406545182954526,-4.4447454513803,292.025734538462,528.736139150769
PH 004,3,9367.76595978276,31,25,2.16581528381673,1.6551870284818,-4.36890487007356,295.067851967742,512.917844172043
PH 005,1,11883.0110418908,17,15,1.34154170591549,0.885600837071425,-2.95097399871806,283.077680588235,514.959084352941
PH 006,1,12250.1509152445,11,9,0.627127156852484,0.414790764790765,-2.2476299685355,312.270487,491.208738072727
PH 008,0,1657.32646956554,6,5,0.990838717998557,0.433333333333334,-2.86619297202586,439.250700833333,469.565823533333
PH 009,1,10954.8356122123,18,16,2.17000420710822,1.7320060658296,-3.26185447473343,319.3423555,497.987609379085
PH 010,1,14417.8654232772,12,10,1.79769153743861,1.12691197691198,-2.83632725753833,325.945768833333,497.024808090909
PH 011,3,11010.8036967666,26,22,0.973219597923078,0.714237490646833,-3.52503236527295,265.5147095,516.831280609231
PH 012,2,12373.4292915459,18,15,1.89222642933045,1.45422828805182,-2.54755086916343,282.036171722222,497.162565941176
PH 013,1,10723.5890764843,12,10,1.79769153743861,1.12691197691198,-2.86525252084812,339.719119416667,480.607583363636
PH 014,1,14796.4109247256,16,14,1.40584279832016,0.801042013542014,-2.71785527626113,274.471218625,525.007483683333
PH 015,2,11624.3601042134,25,22,1.05705569569174,0.568083644492987,-3.89962744067889,266.48165284,529.425134946667
PH 016,2,9458.79601666704,19,16,1.06622938349877,0.641362790975794,-3.67147716390798,307.745927263158,523.350583204678
PH 017,3,13499.6033180858,25,20,0.377055695691745,0.208083644492987,-3.22802199235361,237.61047036,529.630448106667
PH 020,0,10391.535399084,18,17,0.725559762663781,0.620894954718484,-3.55404852779184,298.399020666667,516.586524261438
PH 021,1,12794.8983084375,22,20,1.11579815811072,0.891100772292723,-2.63899864087958,234.409884045455,502.146787800866
PH 022,0,13752.8405062936,12,11,1.79769153743861,1.29357864357864,-2.33518051528518,332.49176525,499.229579015152
PH 023,1,12577.4062912221,11,9,1.4453089750343,0.869336219336219,-3.07266077991304,352.399205636364,508.389280290909
PH 024,2,12490.6557455723,28,25,0.355155581813313,0.145657922067264,-3.75998560207027,236.653432714286,528.577884867725
PH 025,1,9913.47849004113,20,18,1.47019924700595,1.05452068571264,-3.35976658634925,289.8749403,503.439935021053
PH 026,0,9103.30286866034,9,8,0.918706943223726,0.564285714285714,-2.78068973915033,392.920314666667,505.814387611111
PH 027,3,14309.5956009607,33,29,1.10427244394195,0.701191427308778,-3.19064598284881,216.266713787879,507.044730556818
PH 028,3,11761.5583897671,31,26,0.681944316074799,0.429380576868895,-4.21871993199141,245.495385096774,523.06149836129
PH 029,1,13445.7318519078,20,18,1.22019924700595,1.00452068571264,-1.96076262053539,202.0960221,491.384150294737
PH 030,0,4615.89078578891,9,8,0.474262498779281,0.11984126984127,-3.00413651178877,331.865220555556,463.209340166667
PH 031,1,14083.1325024604,13,11,1.62790524002149,1.02434787434787,-2.52695682648335,297.081616076923,520.152462358974
PH 032,0,4085.76653029199,7,6,0.884307085790346,0.528571428571429,-2.66192452531191,381.962790142857,454.661863238095
PH 033,1,13057.165036723,13,11,1.39713600925225,0.947424797424797,-2.81566098965981,314.728676153846,521.623050846154
PH 034,0,1234.8571198367,4,3,0.479637159440055,0.0833333333333335,-2.00653715546827,419.905471,444.257712333333
PH 035,0,2191.07696091293,7,6,0.455735657218918,0.1,-3.11554693923962,406.863925857143,475.653785428571
PH 036,1,12959.4107065457,19,17,1.32938727823561,1.00978384360737,-3.15717157199916,267.630524526316,498.656917216374
PH 037,1,15169.6139304054,19,17,1.53991359402508,1.11504700150211,-2.887322171059,269.778195157895,495.829995438596
PH 038,1,12044.4391522381,16,14,1.53084279832016,0.926042013542014,-3.26846126209865,296.47057425,522.014880933333
PH 039,2,11071.8627813656,28,24,1.6408698675276,1.21708649349584,-3.09310885039838,251.679064285714,486.933111092593
PH 040,1,17516.8847055143,12,10,0.547691537438611,0.21024531024531,-1.88121620765129,235.340439916667,523.584558424242
PH 041,6,12276.4835793791,32,24,0.400195617760219,0.38300960912696,-3.81742200012793,241.65850734375,510.672393647177
PH 042,1,10669.2385453533,18,16,1.28111531821934,0.843117176940706,-3.41041192922699,287.386343,510.40748924183
PH 043,3,12226.802840205,21,17,1.07140908283652,0.756901638093589,-2.76617030802306,242.223038428571,501.1836282
PH 044,0,4085.76653029199,7,6,0.884307085790346,0.528571428571429,-2.66192452531191,381.962790142857,454.661863238095
PH 045,1,2974.43663513771,8,6,0.786489978880109,0.314285714285715,-3.2614758668657,389.642550875,467.131554178571
PH 046,0,14121.4643625263,8,7,0.911489978880109,0.439285714285715,-1.96285319760187,359.449926125,508.12520175
PH 047,1,12667.985027777,14,12,1.26258847665897,0.854018204018204,-2.96487636909018,314.578751428571,520.00463021978
PH 048,1,11560.9315131177,20,18,1.22019924700595,0.804520685712636,-3.1315673720667,267.47556215,513.232567410526
PH 049,1,12638.5515751641,11,9,1.53621806594339,0.96024531024531,-2.28631052521433,307.831366545455,456.441278763636
PH 050,1,15409.490608201,16,14,0.968342798320164,0.613542013542014,-2.57528933563446,262.7275270625,486.329952533333
PH 051,1,14798.2362399825,14,12,1.04830276237326,0.496875346875347,-2.84449612796766,313.922372785714,541.847959010989
PH 052,2,12517.5248173506,25,21,0.497055695691745,0.248083644492987,-3.69010320414097,257.12525184,524.64821736
PH 053,1,22223.3319139437,11,9,0.718036247761575,0.323881673881674,-1.48135393224198,255.917156454545,524.520935527273
PH 054,2,14071.5871599748,24,20,0.312877690211999,0.15641697782632,-3.17716825036422,240.435503958333,522.686628677536
PH 055,1,13610.2393442629,29,27,0.679670173332092,0.52496826689485,-2.43468032795576,186.332768724138,506.261723049261
PH 056,2,13704.1403707813,26,23,1.62706575176923,1.13731441372376,-3.41887239707019,255.724141,511.06012884
PH 058,2,12125.9809116852,25,22,1.01705569569174,0.768083644492987,-2.95970856137308,245.70450008,503.1492602
PH 059,1,13218.7412671229,18,16,0.670004207108225,0.454228288051817,-2.80179474627146,230.659897277778,488.941594470588
PH 062,0,10927.8650318359,11,10,0.990763520488847,0.596608946608946,-2.99687627306807,357.750390545455,539.611940363636
PH 063,0,5640.18326807488,10,9,-0.486653572434101,-0.357936507936508,-3.08935284540305,317.7545748,466.402751311111
PH 065,1,8690.98900715675,26,24,0.0116811363846168,-0.0165317401223975,-4.31723784423375,270.495552653846,497.433750393846
PH 066,1,11544.332186654,13,11,0.320212932329178,0.0243478743478741,-3.24384349678569,341.404404461538,556.61879425641
PH 067,0,9601.55316132959,8,7,0.411489978880109,0.189285714285715,-2.54252495213918,405.06519575,514.701912071429
PH 069,0,5404.43663669442,9,8,0.140929165445948,0.0087301587301588,-2.78324954932536,310.077175888889,461.737585722222
PH 070,0,7283.57771152502,8,7,0.411489978880109,0.189285714285715,-2.49347018716988,363.1750525,498.757142321429
PH 071,2,11166.0789869874,24,21,1.60454435687867,1.11475031115965,-3.70303930500094,260.383187416667,506.683374800725
PH 072,0,5542.97242630177,10,9,-0.0866535724341009,-0.157936507936508,-2.97106567094794,303.360114,464.528474311111
PH 073,0,11804.0858453431,12,11,0.214358204105278,0.0435786435786435,-2.9066504092441,300.948242333333,518.07076969697
PH 074,4,11242.056772355,30,24,1.18140080556446,0.810025738159218,-3.55893539847511,260.1494112,514.10088625977
PH 075,0,12078.540727276,13,12,1.08944370155995,0.793578643578643,-2.46967646991144,297.548199923077,478.056105384615
PH 076,3,14311.4668837404,30,26,1.38140080556446,0.876692404825885,-3.35259491694607,235.814541033333,505.554204997701
PH 078,1,9773.89952720792,10,8,1.7133464275659,1.04206349206349,-2.8568337660013,381.4789972,490.042958488889
PH 079,0,8200.76154880691,14,13,-0.0945543804838846,-0.0745532245532244,-3.48244481049111,319.262411857143,496.543313208791
PH 080,1,16006.348944636,14,12,1.47687419094469,0.925446775446776,-2.24521912694452,258.577589928571,489.656496340659
PH 081,1,13092.6746515821,26,24,0.627065751769232,0.445006721416064,-3.45020209902863,231.400423538462,519.224790510769
PH 082,1,15444.5592275963,19,17,1.32938727823561,0.904520685712636,-2.68674652085964,251.309921736842,510.809888304094
PH 083,1,15374.203153643,22,20,1.52488906720163,1.02746440865636,-2.94788647871067,258.050588136364,505.367032891775
PH 084,2,13204.3044165216,19,16,1.0135978045514,0.588731212028426,-2.84717998047494,258.43951231579,515.261710877193
PH 086,1,12370.0047811026,10,8,1.2133464275659,0.742063492063492,-2.53536841644415,372.8294679,489.664527911111
PH 087,0,12843.1879564073,7,6,0.598592800076061,0.242857142857143,-1.9939785956882,381.962794,498.359358095238
PH 088,0,14390.1078607649,6,5,0.490838717998557,0.266666666666667,-1.30358556281634,302.240900833333,438.9775922
PH 089,0,11492.6479975874,21,20,0.976170987598427,0.661663542855494,-3.2651804904961,292.946769380952,515.424875952381
PH 090,0,2587.09339741612,6,5,0.157505384665223,-0.0666666666666664,-2.69453159126339,401.390268666667,477.287851933333
PH 091,1,5257.00870694281,10,8,1.0133464275659,0.542063492063492,-3.35483450709669,401.3420643,497.580040933333
PH 092,1,11147.0751974175,9,7,1.14092916544595,0.564285714285714,-3.01340071652493,400.425356333333,529.663357277778
PH 104,1,11218.1141249379,24,22,0.312877690211999,0.15641697782632,-3.03299979658531,210.871128958333,479.147692496377
PH 105,1,14539.7231652954,18,16,1.50333754044156,0.954228288051817,-2.82558044617976,279.585721277778,518.677986150327
PH 106,2,14925.7838053719,25,21,0.937055695691745,0.608083644492987,-3.15123729709153,242.14601308,519.02350694
PH 107,1,15401.0358191887,22,20,0.752161794474356,0.436555317747269,-2.56466131659905,214.475789545455,491.657397809524
PH 108,1,11219.3081008105,24,22,1.39621102354533,1.23975031115965,-2.92176749828695,245.993778916667,479.08075851087
PH 109,4,10523.5552354219,35,29,0.0462977447848175,-0.0935628380337229,-4.04902979802901,233.839808342857,501.910732682353
PH 110,2,14853.0686584446,33,29,1.43760577727528,0.91331263942999,-3.40218575214878,238.70110530303,508.393952810606
PH 111,1,12187.0932480625,18,16,0.670004207108225,0.343117176940706,-3.01581701868365,258.156466833333,494.655363627451
PH 112,1,17029.1287894844,15,13,1.20788131945773,0.696875346875347,-2.50523883408059,271.5524624,526.697463066667
PH 113,1,14272.8213447643,23,21,0.8500025220221,0.531416977826319,-3.09177704017406,253.553607478261,513.611100442688
PH 114,1,13575.4197528506,18,16,1.22555976266378,0.787561621385151,-2.76001650937177,260.468075944444,515.279781294118
PH 115,1,10645.8576380656,17,15,1.22389464709196,0.767953778247896,-3.8841389659351,301.500269705882,519.728127985294
PH 116,4,11830.9208376615,36,30,0.810190359881613,0.650881606410722,-3.95487627535103,243.144581916667,522.433340955556
PH 117,4,10740.9861921688,29,24,0.921049483676919,0.697382059998298,-4.22863275397993,281.936270344828,515.20668873399
PH 118,1,10572.9867447925,29,27,0.265877069883816,-0.0267558710361849,-3.11447300787057,221.153120103448,500.292557162562
PH 119,0,14337.4982041719,9,8,1.25204027655706,0.675396825396825,-2.13783628316618,350.993575333333,487.342917333333
PH 123,2,14912.4662212575,15,12,0.807881319457735,0.43020868020868,-2.57866787362106,279.096702733333,526.0647424
PH 125,4,11062.8021379618,30,25,1.11473413889779,0.876692404825885,-3.77979469591926,263.832100066667,508.853329857471
PO02-94,2,10440.1613189922,14,11,0.905445619516115,0.63973248973249,-3.73794151541655,392.795351714286,536.54843278022
PO07-94,0,11865.4434789004,7,6,-0.115692914209654,-0.185714285714285,-2.25417874037633,352.792871714286,505.727345809524
PO08-94,1,8359.41856873827,17,15,-0.364340647025683,-0.349693280575633,-4.12911413576951,331.201657294118,524.899085602941
PO09-94,1,9615.69794377504,13,11,-0.833633221516976,-0.514113664113664,-3.47497683949632,355.449826,526.138967820513
PYGIF68,0,11768.5577347814,26,25,0.550142674846155,0.521929798339141,-4.00808158547442,279.681064538462,520.971706652308
PYGIF69,0,11415.4886287337,18,17,-0.0522180151139972,0.0653393991629285,-3.2742602135036,279.732437444444,512.076971522876
PYGIF70,1,9293.37829193368,28,26,0.140869867527598,-0.0686277922184502,-4.71062486233397,269.99242525,512.365689444444
PYGIF72,1,12307.7082671523,19,17,0.0135978045513996,-0.0954793142873635,-3.27395420133174,267.122255947368,509.45332394152
PYGIF73,2,12347.2647857233,23,19,0.936959043761231,0.792286543043711,-3.66489143190025,299.643447913043,524.204890387352
PYGIF74,0,10379.1311605513,23,22,0.893480782891665,0.661851760435015,-3.18224827219555,256.944926565217,525.878889573122
PYGIF76,1,11044.1265219116,22,19,-0.156929114616553,-0.199808318616368,-4.02535799660189,262.805168681818,508.434775012987
PYGIF77,1,14378.4004978396,14,10,0.762588476658973,0.496875346875347,-3.73788971528849,378.416954214286,512.833653351648
PYGIF78,1,15555.5076953073,16,14,-0.594157201679836,-0.323957986457986,-2.96592897712937,315.054602125,506.823797608333
PYGIF79,1,10602.1500872509,24,19,0.979544356878666,0.739750311159654,-4.43825294509942,318.896040916667,517.066446514493
PYGIF80,0,11554.881490486,17,16,0.223894647091964,0.238542013542014,-3.21527214680464,316.124734941176,531.310917014706
PYGIF81,1,8508.19824422919,24,22,-0.520455643121334,-0.426916355507013,-4.24058107004363,271.854146541667,516.097583576087
PYGIF82,2,11436.6750769318,28,24,0.855155581813313,0.788515064924407,-3.83101394907973,268.965698571429,526.204422941799
PYGIF83,1,12431.6537060824,21,19,-0.0714480600206205,-0.0050031238111731,-3.48568878986778,276.987215380952,533.317859571429
PYGIF84,1,9932.27807088301,28,24,1.28372701038474,1.07422935063869,-4.48348423939881,290.98534025,532.230413732804
PYGIF85,2,11938.4857245022,20,16,0.370199247005954,0.454520685712636,-4.05682759780182,322.18858415,526.19546698421
PYGIF86,1,11019.7757000193,20,18,0.170199247005954,0.354520685712636,-4.21372489974314,351.34701045,531.316896884211
PYGIF88,0,8361.47285870591,22,21,-0.156929114616553,-0.108899227707277,-4.18621876532614,276.885545772727,516.806850770563
PYGIF89,1,12501.3232106872,17,15,0.1650711176802,0.0620714253067196,-3.06059882720091,286.503779058824,544.062452044118
PYGIF91,2,11572.9398445028,21,17,0.976170987598427,0.661663542855494,-3.51778036503148,281.833566714286,521.8445912
PYGIF93,1,14516.2260002047,20,18,0.420199247005954,0.504520685712636,-3.08869457397635,297.34735075,518.546432042105
PYGIF94,0,9666.86470655614,23,22,1.50217643506558,1.09663436913067,-4.03166190459886,318.046536608696,523.706248893281
PYGIF98,1,11048.5052172633,29,26,1.36932534574588,1.0077268875845,-4.02963630233663,261.02860337931,524.210920497537
PYGIF99,2,9994.49033202964,26,23,1.396296521,0.983468259877602,-4.76752673490801,304.287260230769,494.126928587692
Q801789,0,5781.30567305366,10,9,0.213346427565899,0.142063492063492,-3.04070270791933,352.9254176,497.8750164
Q801790,0,5445.77893953974,19,18,0.539913594025084,0.430836475186321,-4.96604776398224,396.508968157895,538.520404397661
Q801791,1,7894.13080382289,31,29,0.907750767687702,0.913251544610831,-4.87132730513923,297.455655806452,533.773317221505
Q801792,1,7678.84584125469,27,25,1.41268724714821,1.06893834534769,-4.76240366282244,304.479668222222,519.130022905983
Q801793,0,7037.76113830728,26,25,1.31937344407692,1.06039133680068,-4.83475022512332,326.596947807692,535.34587172
R0102,0,7921.89397297736,13,12,1.16636677848302,0.87050172050172,-3.37042183801998,373.806229461538,539.678480897436
R0104,0,10165.3756481356,22,21,0.70670724901981,0.572918954110905,-3.90776014031632,280.082695818182,531.60951917316
R0105,0,6297.79554806644,22,21,0.433979976292538,0.391100772292723,-5.02948471750169,345.365988590909,527.139583822511
R0107,0,2310.45669519046,7,6,-0.115692914209654,-0.185714285714285,-3.04638596182303,404.164972857143,484.521804666667
R0108,0,5479.37984013106,9,8,0.0298180543348368,-0.102380952380952,-3.11467355588168,358.969075777778,466.177836722222
R0109,0,7571.69160510041,21,20,0.30950432093176,0.280711161903113,-3.85484361808734,285.883752285714,520.218335314286
R0110,1,4712.86237612538,11,9,0.627127156852484,0.232972582972583,-3.61325178056442,368.703325090909,474.657143090909
R0115,1,6583.34796148195,21,19,0.785694797122237,0.661663542855494,-4.74042598200619,340.588652666667,521.915657304762
R0117,0,7278.79758125945,10,9,0.313346427565899,0.242063492063492,-2.9290508682968,370.2301041,496.199142111111
R0118,0,8134.79769385501,13,12,1.32021293232918,0.87050172050172,-3.56407518904576,374.763971538462,527.348404589744
R0123,0,6905.48868168201,10,9,0.213346427565899,0.142063492063492,-2.87044212391389,357.5305283,500.754534155556
R0126,0,7924.87779910088,23,22,0.980437304630796,0.835764803913276,-4.51656185165208,326.636561434783,518.947367486166
R0129,0,10763.7907978439,15,14,1.0745479861244,0.83020868020868,-2.53794615921739,288.65291,506.764066228571
R0130,0,2452.55788490042,6,5,0.32417205133189,0.1,-2.83386446035404,483.189163333333,528.696643
R1004,2,10100.6976374323,23,20,1.45869817419601,1.14011263000023,-3.70715633116537,294.881147826087,530.990302110672
R101781,2,8949.59629674477,23,20,1.19782860897862,0.966199586521972,-4.63676020267325,340.776541565217,546.802403920949
R102782,0,17501.15998193,14,13,0.334017048087544,0.354018204018204,-2.00726797334985,270.177330357143,521.834821703297
R103781,0,13164.8737754566,18,17,-0.163329126225108,-0.0457717119481826,-2.97295491287021,279.289405888889,542.595892745098
R107782,0,9680.72019631352,5,4,-0.0935063918741552,-0.166666666666666,-1.70620210868172,374.5934194,526.663041
R112781,1,13190.9027589294,20,16,-0.729800752994046,-0.345479314287364,-3.77037970930092,274.0514688,512.565701821053
R115781,3,12698.2290124288,26,21,0.973219597923078,0.868083644492987,-3.65572745931537,287.2399695,548.896453236923
R117681,1,10860.8154174307,14,12,0.191159905230401,0.211161061161061,-3.61872784538267,329.980222928571,524.664775648352
R117682,0,8933.33654547564,7,6,0.598592800076061,0.242857142857143,-2.35215432967625,422.355408857143,560.382675714286
R119682,1,15537.0591599406,14,12,0.976874190944687,0.568303918303918,-2.75085880469371,340.86443,513.244550032967
R120581,1,9184.7281295202,15,13,0.874547986124402,0.763542013542013,-3.96530773786204,401.400975466667,549.239127657143
R124886,2,21111.4796076939,12,9,-0.035641795894722,0.126911976911977,-2.04423956250985,306.538353666667,511.333153090909
R127681,0,15133.7129297803,14,13,-0.665982951912456,-0.36026751026751,-2.73423660985963,271.154635285714,496.817312494506
R128681,0,12763.2107362763,11,10,-0.281963752238425,-0.312481962481963,-2.11044428892937,277.947076818182,510.8245348
R130683,2,11027.4438531126,16,13,-0.219157201679836,-0.198957986457986,-3.93236934575937,330.853777125,510.24001045
R130883,1,11236.5868548896,17,15,0.988600529444905,0.767953778247896,-3.6554969827785,354.076128117647,533.503547308823
R201781,1,10508.641308629,17,15,1.63565935297432,1.29736554295378,-3.78014492558193,373.554854647059,542.270974632353
R202781,0,6492.48715288314,13,12,0.474059086175332,0.332040182040182,-4.02508864962694,422.448100692308,551.834621461539
R203782,3,17892.5852403774,22,15,0.0248890672016286,0.0729189541109049,-2.87234772135811,260.799245,489.012531748918
R213781,2,11327.3736408005,27,24,-0.328053493592532,-0.301432025022683,-3.45302153397659,245.798615,525.037454347578
R217682,0,11625.9277444655,14,13,1.1911599052304,0.925446775446776,-3.23771914503366,379.380870142857,546.314251395604
R218881,1,8555.24882693117,18,16,0.503337540441558,0.287561621385151,-4.36204634083295,355.898336277778,550.31351569281
R219682,2,14497.0228264245,19,15,0.645176751919821,0.536099633081058,-3.24094108442586,310.750544894737,513.102803087719
R221081,1,14953.354975039,10,7,1.0133464275659,0.542063492063492,-2.41536916888256,336.1332226,468.857158822222
R222682,2,15249.8658143345,17,14,-0.305517117613918,0.0620714253067196,-3.38899068523701,292.759641235294,511.055955632353
R230981,2,10581.5835626898,25,22,-0.142944304308255,-0.231916355507013,-4.35513767802005,284.73405908,511.8646067
R318682,2,18420.2815157325,20,15,1.52019924700595,1.30452068571264,-2.88201654817068,315.2162656,515.642290721053
R327681,0,18153.398804073,10,9,-0.786653572434101,-0.457936507936508,-1.53109115728246,220.3496188,487.105340044444
R329981,1,14469.2073165151,12,9,1.04769153743861,0.71024531024531,-3.08908943271241,372.489542666667,515.049764378788
R343680,0,1299.49974240683,3,2,0.350652565225169,0,-1.37214415762474,465.196066333333,490.686259333333
R345580,2,11782.187730512,20,17,0.270199247005954,-0.045479314287364,-3.29996424756925,266.14897575,510.779587736842
R345680,2,11622.9623365107,35,28,0.246297744784818,0.392151447680563,-5.09043581507474,283.421757857143,511.81584572437
R347080,1,11056.7287354272,20,18,-0.779800752994046,-0.495479314287364,-4.09729662623335,292.02205985,516.655663531579
R347880,0,2030.46861303344,3,2,0.350652565225169,0,-1.27624797928281,452.450967333333,484.313709333333
R404782,1,12480.1501748592,23,21,0.284785130717752,0.400982195217624,-3.31862990003755,277.681436347826,528.526324379447
R427681,1,8242.18441037671,14,12,-0.237411523341027,-0.217410367410367,-4.08211242393051,372.914606214286,522.933126087912
R52,0,37970.6084892066,4,3,-0.270362840559945,-0.166666666666667,0.2979576396003,202.422148,462.572066666667
R521081,0,12663.6144763361,15,14,-0.792118680542265,-0.503124653124653,-2.75497333712088,274.300754066667,512.160143847619
R527681,1,11474.0994585549,21,19,0.547599559026999,0.423568304760255,-3.92846963950731,322.161379428571,544.221009009524
R53,1,13380.7863578331,5,3,0.706493608125845,0.233333333333334,-1.54545472246307,404.3944624,477.6037978
R530981,1,10082.8486862597,16,14,0.343342798320164,0.363542013542014,-3.59439798697919,345.6756414375,538.607675725
R55,0,9631.02852370782,7,6,0.598592800076061,0.242857142857143,-2.46231179127184,457.698962142857,550.288349333333
R770097,0,7067.12491753843,24,23,0.812877690211999,0.65641697782632,-3.88080373766262,268.694310875,506.448440028985
R770099,1,7381.16944104963,29,27,1.47277362160795,1.11117516344657,-4.95633457557381,312.917594931035,512.634494901478
R770103,3,7885.73410299802,33,29,1.77093911060862,1.67088839700575,-4.92433578118263,291.297705393939,498.455051458333
R770105,1,7703.47405640129,28,26,1.3908698675276,1.10994363635298,-4.30949803739614,282.800939428571,508.66675078836
R770107,0,6638.9693728452,24,23,0.812877690211999,0.65641697782632,-4.77865554561243,321.634891958333,523.831546605073
R770109,0,6836.76900489529,23,22,1.02391556550036,0.70533002130458,-4.97937409887201,353.819375086957,528.744607920949
R770272,3,10368.0425184536,30,26,0.548067472231123,0.443359071492551,-3.67468910975591,243.9717011,498.968618333333
R780379,0,11478.7348483682,16,15,0.593342798320164,0.488542013542014,-3.08593666726491,311.313662875,533.084331233333
R780380,1,8056.8418095379,32,30,0.243945617760219,0.10175960912696,-4.40579849419006,255.464413625,514.265478610887
R780381,0,8544.44180653125,25,24,1.81705569569174,1.40808364449299,-3.8139149073401,278.92304508,510.045084046667
R780382,1,8214.50808292703,25,23,1.05705569569174,0.728083644492987,-5.202383799841,328.49790724,527.795342053333
R780383,1,10455.9510957549,24,22,0.562877690211999,0.40641697782632,-3.63686608241965,274.232103458333,531.983633532609
R780384,2,7837.634332621,37,34,1.12663522953734,1.00223295776207,-4.86108776247848,260.30089972973,527.246016690691
R780413,0,8105.25747836454,34,33,0.883688643002607,0.528285901462076,-4.89511083621621,263.166862441176,502.087463151515
R780415,1,7805.08007041086,30,28,1.01473413889779,0.910025738159218,-4.61095886989064,284.556224533333,523.900513462069
R780416,1,9842.42171693651,23,21,0.8500025220221,0.531416977826319,-4.41549958088799,336.972292391304,539.175891114625
R780417,1,9684.70333023623,25,23,1.49705569569174,1.24808364449299,-3.94134538559517,271.06854704,499.184336453333
R780419,0,8125.91049949982,20,19,1.02019924700595,0.704520685712636,-4.01315185789821,326.40430545,527.193078057895
R780420,1,9287.58368236769,33,31,1.22548456515407,1.06482779094514,-4.25783781156615,248.599894060606,508.044888045455
R780421,1,8646.62403841142,29,27,-0.00998499908170129,-0.164686905518943,-4.38008723004388,256.910069758621,504.290524339901
R780422,1,8419.98776456411,37,35,0.505013607915721,0.272503228032344,-4.49949709792855,237.370541432432,508.168251693694
R780423,3,9629.84328174824,47,42,1.86152859970095,1.50705103994268,-4.76977821299653,233.519000914894,512.209604384829
R780424,0,8347.53015715862,33,32,0.407302746972252,0.186039912157263,-4.39077183659353,231.731655272727,496.818598083333
R780425,1,8750.44997892663,16,14,0.655842798320164,0.301042013542014,-3.93984775095638,350.3925740625,545.280636433333
R780426,0,7758.02816234829,18,17,1.447781984886,1.00978384360737,-3.82713791321574,332.858441444444,489.345391875817
R780427,2,9352.05923389952,27,24,0.820094654555616,0.698567974977317,-4.01318410029491,288.21325562963,520.891963589744
R780441,1,8008.02531931564,32,30,1.71269561776022,1.32050960912696,-4.88792845634513,297.10131575,511.487868405242
